Geno,Block,Loc,Year,Height
BESC-190,2,Clat,2011,534.924
BESC-93,2,Clat,2011,480.6696
BESC-884,2,Clat,2011,542.544
BESC-812,2,Clat,2011,NA
HOMC-21-4,2,Clat,2011,396.24
GW-9831,2,Clat,2011,423.672
GW-9857,2,Clat,2011,628.8024
BESC-71,2,Clat,2011,432.816
BESC-830,2,Clat,2011,486.156
BESC-86,2,Clat,2011,516.0264
BESC-832,2,Clat,2011,581.2536
BESC-387,2,Clat,2011,681.8376
BESC-18,2,Clat,2011,562.356
BESC-412,2,Clat,2011,NA
BESC-355,2,Clat,2011,668.4264
MCMN-27-3,2,Clat,2011,574.8528
BESC-451,2,Clat,2011,554.736
SKWA-24-3,2,Clat,2011,472.44
BESC-459,2,Clat,2011,569.3664
GW-9866,2,Clat,2011,524.256
CMBF-28-4,2,Clat,2011,512.064
GW-9835,2,Clat,2011,611.124
CHWJ-27-2,2,Clat,2011,594.36
BESC-138,2,Clat,2011,612.648
BESC-230,2,Clat,2011,621.792
GW-9598,2,Clat,2011,563.88
GW-9796,2,Clat,2011,601.98
BESC-354,2,Clat,2011,454.152
BESC-151,2,Clat,2011,429.768
HRSP-27-1,2,Clat,2011,371.856
GW-4610,2,Clat,2011,445.008
CHWI-27-4,2,Clat,2011,539.496
BESC-417,2,Clat,2011,571.5
SKWC-24-1,2,Clat,2011,463.296
BESC-424,2,Clat,2011,533.4
SQMC-25-1,2,Clat,2011,335.28
GW-9827,2,Clat,2011,570.8904
BESC-108,2,Clat,2011,NA
CHWI-27-4,2,Clat,2011,NA
BESC-826,2,Clat,2011,550.164
BESC-801,2,Clat,2011,649.224
WHTE-28-3,2,Clat,2011,469.392
BESC-279,2,Clat,2011,627.888
HRSO-27-5,2,Clat,2011,452.3232
GW-7983,2,Clat,2011,658.368
BESC-349,2,Clat,2011,574.548
BESC-410,2,Clat,2011,586.74
BESC-336,2,Clat,2011,400.5072
BESC-112,2,Clat,2011,524.256
BESC-259,2,Clat,2011,562.356
BESC-300,2,Clat,2011,598.3224
BESC-188,2,Clat,2011,463.296
CMBF-28-2,2,Clat,2011,615.696
LILA-26-3,2,Clat,2011,475.488
BESC-348,2,Clat,2011,658.368
BESC-352,3,Clat,2011,NA
BESC-263,3,Clat,2011,NA
BESC-14,3,Clat,2011,NA
BESC-265,3,Clat,2011,NA
GW-9581,3,Clat,2011,NA
BESC-77,3,Clat,2011,NA
GW-10998,3,Clat,2011,NA
BESC-18,3,Clat,2011,NA
DENA-17-2,3,Clat,2011,NA
KLNA-20-5,3,Clat,2011,NA
GW-9597,3,Clat,2011,NA
BESC-113,3,Clat,2011,NA
BESC-229,3,Clat,2011,NA
CA-02-04,3,Clat,2011,NA
BESC-360,3,Clat,2011,NA
GW-9963,3,Clat,2011,NA
GW-7981,3,Clat,2011,NA
HARB-26-4,3,Clat,2011,NA
KLND-20-2,3,Clat,2011,NA
BESC-105,3,Clat,2011,NA
BESC-149,3,Clat,2011,NA
FNYI-28-4,3,Clat,2011,NA
BESC-253,3,Clat,2011,NA
GW-9814,3,Clat,2011,NA
BESC-318,3,Clat,2011,NA
GW-9801,3,Clat,2011,NA
KTMB-12-1,3,Clat,2011,NA
CA-03-01,3,Clat,2011,NA
GW-11035,3,Clat,2011,NA
BESC-195,3,Clat,2011,NA
BESC-142,3,Clat,2011,NA
BESC-343,3,Clat,2011,NA
GW-9778,3,Clat,2011,NA
GW-9961,3,Clat,2011,NA
BESC-60,3,Clat,2011,NA
CA-04-05,3,Clat,2011,NA
LILA-26-2,3,Clat,2011,NA
GW-9953,3,Clat,2011,NA
WHTE-28-4,3,Clat,2011,NA
GW-9821,3,Clat,2011,NA
BESC-404,3,Clat,2011,NA
BESC-860,3,Clat,2011,NA
GW-10986,3,Clat,2011,NA
GW-9905,3,Clat,2011,NA
BESC-91,3,Clat,2011,NA
GW-9883,3,Clat,2011,NA
BESC-223,3,Clat,2011,NA
SKWD-24-3,3,Clat,2011,NA
BESC-45,3,Clat,2011,NA
GW-9843,3,Clat,2011,NA
GW-9834,3,Clat,2011,NA
GW-9782,3,Clat,2011,NA
BESC-452,3,Clat,2011,NA
KTMA-12-2,3,Clat,2011,NA
BESC-106,3,Clat,2011,NA
CHWJ-27-2,3,Clat,2011,NA
BESC-401,3,Clat,2011,NA
BESC-235,3,Clat,2011,NA
BESC-855,3,Clat,2011,NA
BESC-879,3,Clat,2011,NA
BESC-210,3,Clat,2011,NA
BESC-394,3,Clat,2011,NA
GW-10989,3,Clat,2011,NA
GW-9890,3,Clat,2011,NA
BESC-397,3,Clat,2011,NA
BESC-369,3,Clat,2011,NA
CA-01-05,3,Clat,2011,NA
KTMC-12-5,3,Clat,2011,NA
GW-10988,3,Clat,2011,NA
GW-9761,3,Clat,2011,NA
BESC-357,3,Clat,2011,NA
BESC-359,3,Clat,2011,NA
BESC-25,3,Clat,2011,NA
BESC-5,3,Clat,2011,NA
HARA-26-2,3,Clat,2011,NA
BESC-365,3,Clat,2011,NA
DENB-17-3,3,Clat,2011,NA
LILB-26-5,3,Clat,2011,NA
GW-11034,3,Clat,2011,NA
GW-9785,3,Clat,2011,NA
GW-9803,3,Clat,2011,NA
GW-7987,3,Clat,2011,NA
BESC-42,3,Clat,2011,NA
GW-9760,3,Clat,2011,NA
GW-11021,3,Clat,2011,NA
HARC-26-3,3,Clat,2011,NA
GW-7990,3,Clat,2011,NA
GW-9804,3,Clat,2011,NA
BESC-410,3,Clat,2011,NA
GW-9578,3,Clat,2011,NA
BESC-311,3,Clat,2011,NA
KTMC-12-1,3,Clat,2011,NA
BESC-396,3,Clat,2011,NA
GW-9799,3,Clat,2011,NA
HOMA-21-2,3,Clat,2011,NA
KTMC-12-2,3,Clat,2011,NA
GW-9957,3,Clat,2011,NA
BESC-138,3,Clat,2011,NA
CA-02-01,3,Clat,2011,NA
HARA-26-1,3,Clat,2011,NA
GW-9864,3,Clat,2011,NA
CMBF-28-1,3,Clat,2011,NA
BESC-848,3,Clat,2011,NA
BESC-173,3,Clat,2011,NA
GW-7989,3,Clat,2011,NA
BESC-866,3,Clat,2011,NA
BESC-808,3,Clat,2011,NA
BESC-398,3,Clat,2011,NA
SKWA-24-5,3,Clat,2011,NA
GW-9771,3,Clat,2011,NA
BESC-284,3,Clat,2011,NA
BESC-408,3,Clat,2011,NA
BESC-374,3,Clat,2011,NA
KLNG-20-2,3,Clat,2011,NA
BESC-460,3,Clat,2011,NA
BESC-165,3,Clat,2011,NA
GW-11001,3,Clat,2011,NA
MCMN-27-3,3,Clat,2011,NA
BESC-851,3,Clat,2011,NA
BESC-160,3,Clat,2011,NA
BESC-395,3,Clat,2011,NA
GW-11025,3,Clat,2011,NA
GW-9837,3,Clat,2011,NA
BESC-455,3,Clat,2011,NA
BESC-252,3,Clat,2011,NA
GW-9589,3,Clat,2011,NA
SKWA-24-4,3,Clat,2011,NA
BESC-290,3,Clat,2011,NA
CNYH-28-3,3,Clat,2011,NA
GW-9968,3,Clat,2011,NA
GW-9824,3,Clat,2011,NA
BESC-844,3,Clat,2011,NA
BESC-454,3,Clat,2011,NA
GW-9757,3,Clat,2011,NA
WELC-27-1,3,Clat,2011,NA
GW-9914,3,Clat,2011,NA
SKWE-24-4,3,Clat,2011,NA
BESC-196,3,Clat,2011,NA
GW-9895,3,Clat,2011,NA
GW-11045,3,Clat,2011,NA
LILB-26-1,3,Clat,2011,NA
BESC-346,3,Clat,2011,NA
BESC-141,3,Clat,2011,NA
BESC-299,3,Clat,2011,NA
BESC-316,3,Clat,2011,NA
GW-9948,3,Clat,2011,NA
GW-9956,3,Clat,2011,NA
HARB-26-2,3,Clat,2011,NA
BESC-262,3,Clat,2011,NA
HOMB-21-4,3,Clat,2011,NA
BESC-415,3,Clat,2011,NA
BESC-255,3,Clat,2011,NA
GW-9836,3,Clat,2011,NA
CA-05-07,3,Clat,2011,NA
BESC-148,3,Clat,2011,NA
BESC-176,3,Clat,2011,NA
HOMA-21-4,3,Clat,2011,NA
GW-9898,3,Clat,2011,NA
BESC-219,3,Clat,2011,NA
BESC-440,3,Clat,2011,NA
BESC-234,3,Clat,2011,NA
GW-11018,3,Clat,2011,NA
HARB-26-3,3,Clat,2011,NA
GW-9830,3,Clat,2011,NA
GW-9911,3,Clat,2011,NA
BESC-341,3,Clat,2011,NA
YALD-27-2,3,Clat,2011,NA
GW-9860,3,Clat,2011,NA
BESC-403,3,Clat,2011,NA
BESC-833,3,Clat,2011,NA
BESC-467,3,Clat,2011,NA
BESC-335,3,Clat,2011,NA
GW-4610,3,Clat,2011,NA
BESC-804,3,Clat,2011,NA
BESC-859,3,Clat,2011,NA
SKWA-24-2,3,Clat,2011,NA
GW-9951,3,Clat,2011,NA
BESC-124,3,Clat,2011,NA
BESC-298,3,Clat,2011,NA
GW-9819,3,Clat,2011,NA
BESC-47,3,Clat,2011,NA
GW-9813,3,Clat,2011,NA
HIRD-12-2,3,Clat,2011,NA
BESC-69,3,Clat,2011,NA
BESC-28,3,Clat,2011,NA
HRSO-27-4,3,Clat,2011,NA
BESC-280,3,Clat,2011,NA
GW-10995,3,Clat,2011,NA
GW-9826,3,Clat,2011,NA
GW-9770,3,Clat,2011,NA
BESC-92,3,Clat,2011,NA
GW-7996,3,Clat,2011,NA
BESC-812,3,Clat,2011,NA
GW-9850,3,Clat,2011,NA
GW-10957,3,Clat,2011,NA
BESC-199,3,Clat,2011,NA
GW-7976,3,Clat,2011,NA
BESC-10,3,Clat,2011,NA
BESC-829,3,Clat,2011,NA
GLCB-26-2,3,Clat,2011,NA
GW-9901,3,Clat,2011,NA
GW-11036,3,Clat,2011,NA
BESC-340,3,Clat,2011,NA
GW-11022,3,Clat,2011,NA
BESC-187,3,Clat,2011,NA
BESC-414,3,Clat,2011,NA
GLCB-26-4,3,Clat,2011,NA
BESC-182,3,Clat,2011,NA
BESC-248,3,Clat,2011,NA
GW-9892,3,Clat,2011,NA
KTMA-12-3,3,Clat,2011,NA
BESC-48,3,Clat,2011,NA
SKWB-24-2,3,Clat,2011,NA
GW-11026,3,Clat,2011,NA
BESC-81,3,Clat,2011,NA
BESC-903,3,Clat,2011,NA
BESC-115,3,Clat,2011,NA
BESC-296,3,Clat,2011,NA
LILC-26-2,3,Clat,2011,NA
BESC-433,3,Clat,2011,NA
BESC-241,3,Clat,2011,NA
BESC-320,3,Clat,2011,NA
HOPG-27-1,3,Clat,2011,NA
GW-9866,3,Clat,2011,NA
BESC-870,3,Clat,2011,NA
GW-7977,3,Clat,2011,NA
SKWE-24-2,3,Clat,2011,NA
BESC-901,3,Clat,2011,NA
GW-9583,3,Clat,2011,NA
BESC-332,3,Clat,2011,NA
BESC-379,3,Clat,2011,NA
BESC-271,3,Clat,2011,NA
BESC-112,3,Clat,2011,NA
BESC-386,3,Clat,2011,NA
GW-4579,3,Clat,2011,NA
MTSM-27-3,3,Clat,2011,NA
BESC-169,3,Clat,2011,NA
KLND-20-5,3,Clat,2011,NA
GW-9875,3,Clat,2011,NA
BESC-295,3,Clat,2011,NA
BESC-267,3,Clat,2011,NA
Phy-1,3,Clat,2011,NA
BESC-274,3,Clat,2011,NA
BESC-146,3,Clat,2011,NA
BESC-53,3,Clat,2011,NA
HOMC-21-5,3,Clat,2011,NA
GW-9915,3,Clat,2011,NA
BESC-147,3,Clat,2011,NA
DEND-17-1,3,Clat,2011,NA
FNYI-28-5,3,Clat,2011,NA
BESC-308,3,Clat,2011,NA
BESC-3,3,Clat,2011,NA
BESC-21,3,Clat,2011,NA
CA-05-05,3,Clat,2011,NA
BESC-58,3,Clat,2011,NA
CA-01-02,3,Clat,2011,NA
GW-7979,3,Clat,2011,NA
BESC-393,3,Clat,2011,NA
BESC-339,3,Clat,2011,NA
BESC-266,3,Clat,2011,NA
GW-9947,3,Clat,2011,NA
SQMC-25-3,3,Clat,2011,NA
GW-9783,3,Clat,2011,NA
KLNE-20-5,3,Clat,2011,NA
GW-11048,3,Clat,2011,NA
BESC-66,3,Clat,2011,NA
BESC-23,3,Clat,2011,NA
BESC-377,3,Clat,2011,NA
BESC-215,3,Clat,2011,NA
BESC-234,3,Clat,2011,NA
BESC-842,3,Clat,2011,NA
DEND-17-4,3,Clat,2011,NA
BESC-883,3,Clat,2011,NA
BESC-890,3,Clat,2011,NA
BESC-356,3,Clat,2011,NA
GW-9954,3,Clat,2011,NA
GW-9868,3,Clat,2011,NA
BESC-897,3,Clat,2011,NA
GW-9587,3,Clat,2011,NA
BESC-417,3,Clat,2011,NA
BESC-836,3,Clat,2011,NA
BESC-845,3,Clat,2011,NA
BESC-910,3,Clat,2011,NA
BESC-881,3,Clat,2011,NA
BESC-383,3,Clat,2011,NA
BESC-435,3,Clat,2011,NA
SKWD-24-4,3,Clat,2011,NA
BESC-275,3,Clat,2011,NA
BESC-413,3,Clat,2011,NA
BESC-325,3,Clat,2011,NA
SQMC-25-5,3,Clat,2011,NA
GW-9876,3,Clat,2011,NA
BESC-814,3,Clat,2011,NA
GW-7978,3,Clat,2011,NA
KLNG-20-6,3,Clat,2011,NA
SLMD-28-4,3,Clat,2011,NA
BESC-899,3,Clat,2011,NA
MCMN-27-4,3,Clat,2011,NA
BESC-432,3,Clat,2011,NA
BESC-900,3,Clat,2011,NA
BESC-212,3,Clat,2011,NA
BESC-390,3,Clat,2011,NA
SKWE-24-1,3,Clat,2011,NA
HOPF-27-3,3,Clat,2011,NA
HARC-26-4,3,Clat,2011,NA
BESC-276,3,Clat,2011,NA
BESC-446,3,Clat,2011,NA
BESC-373,3,Clat,2011,NA
GW-11041,3,Clat,2011,NA
BESC-95,3,Clat,2011,NA
DENC-17-2,3,Clat,2011,NA
BESC-34,3,Clat,2011,NA
GW-9900,3,Clat,2011,NA
BESC-79,3,Clat,2011,NA
BESC-287,3,Clat,2011,NA
BESC-391,3,Clat,2011,NA
BESC-225,3,Clat,2011,NA
DENA-17-4,3,Clat,2011,NA
BESC-378,3,Clat,2011,NA
BESC-281,3,Clat,2011,NA
BESC-181,3,Clat,2011,NA
DEND-17-2,3,Clat,2011,NA
BESC-438,3,Clat,2011,NA
BESC-314,3,Clat,2011,NA
GW-9917,3,Clat,2011,NA
GW-9791,3,Clat,2011,NA
DENC-17-3,3,Clat,2011,NA
BESC-198,3,Clat,2011,NA
BESC-273,3,Clat,2011,NA
SLMD-28-1,3,Clat,2011,NA
DENC-17-4,3,Clat,2011,NA
GW-9960,3,Clat,2011,NA
BESC-303,3,Clat,2011,NA
BESC-73,3,Clat,2011,NA
BESC-130,3,Clat,2011,NA
KLNG-20-4,3,Clat,2011,NA
GW-9877,3,Clat,2011,NA
BESC-50,3,Clat,2011,NA
VNDL-27-3,3,Clat,2011,NA
BESC-818,3,Clat,2011,NA
BESC-8,3,Clat,2011,NA
BESC-153,3,Clat,2011,NA
BLCG-28-3,3,Clat,2011,NA
GW-11012,3,Clat,2011,NA
GW-9904,3,Clat,2011,NA
WHTE-28-1,3,Clat,2011,NA
BESC-342,3,Clat,2011,NA
BESC-94,3,Clat,2011,NA
GW-9846,3,Clat,2011,NA
BESC-305,3,Clat,2011,NA
HRSO-27-3,3,Clat,2011,NA
YALE-27-3,3,Clat,2011,NA
BESC-56,3,Clat,2011,NA
CA-05-01,3,Clat,2011,NA
BLCG-28-1,3,Clat,2011,NA
BESC-88,3,Clat,2011,NA
GW-9795,3,Clat,2011,NA
KLNG-20-3,3,Clat,2011,NA
SKWD-24-5,3,Clat,2011,NA
GW-9869,3,Clat,2011,NA
BESC-909,3,Clat,2011,NA
BESC-846,3,Clat,2011,NA
BESC-226,3,Clat,2011,NA
GW-11037,3,Clat,2011,NA
NHTA-27-3,3,Clat,2011,NA
HOPF-27-1,3,Clat,2011,NA
BESC-389,3,Clat,2011,NA
HOMC-21-4,3,Clat,2011,NA
BESC-43,3,Clat,2011,NA
BESC-885,3,Clat,2011,NA
BESC-889,3,Clat,2011,NA
BESC-31,3,Clat,2011,NA
BESC-54,3,Clat,2011,NA
BESC-884,3,Clat,2011,NA
BESC-232,3,Clat,2011,NA
BESC-333,3,Clat,2011,NA
SLMD-28-3,3,Clat,2011,NA
BESC-807,3,Clat,2011,NA
HRSP-27-4,3,Clat,2011,NA
BESC-847,3,Clat,2011,NA
KLNA-20-3,3,Clat,2011,NA
GW-9908,3,Clat,2011,NA
BESC-841,3,Clat,2011,NA
BESC-321,3,Clat,2011,NA
GW-9913,3,Clat,2011,NA
GW-9840,3,Clat,2011,NA
BESC-154,3,Clat,2011,NA
BESC-24,3,Clat,2011,NA
BESC-289,3,Clat,2011,NA
BESC-163,3,Clat,2011,NA
BESC-242,3,Clat,2011,NA
GW-7980,3,Clat,2011,NA
GW-9789,3,Clat,2011,NA
BESC-449,3,Clat,2011,NA
BESC-336,3,Clat,2011,NA
KLNG-20-1,3,Clat,2011,NA
GW-11039,3,Clat,2011,NA
GW-7983,3,Clat,2011,NA
GW-9920,3,Clat,2011,NA
BESC-209,3,Clat,2011,NA
GW-9768,3,Clat,2011,NA
CA-02-02,3,Clat,2011,NA
GW-10956,3,Clat,2011,NA
GW-9891,3,Clat,2011,NA
BESC-442,3,Clat,2011,NA
BESC-319,3,Clat,2011,NA
HOMA-21-1,3,Clat,2011,NA
CA-04-03,3,Clat,2011,NA
GW-9970,3,Clat,2011,NA
WELC-27-4,3,Clat,2011,NA
GW-9952,3,Clat,2011,NA
GW-11052,3,Clat,2011,NA
BESC-351,3,Clat,2011,NA
BESC-244,3,Clat,2011,NA
WHTE-28-2,3,Clat,2011,NA
GW-9596,3,Clat,2011,NA
BESC-439,3,Clat,2011,NA
BESC-157,3,Clat,2011,NA
DENA-17-1,3,Clat,2011,NA
HARC-26-5,3,Clat,2011,NA
BESC-861,3,Clat,2011,NA
BESC-348,3,Clat,2011,NA
BESC-831,3,Clat,2011,NA
BESC-882,3,Clat,2011,NA
GW-10984,3,Clat,2011,NA
BESC-811,3,Clat,2011,NA
BESC-100,3,Clat,2011,NA
BESC-458,3,Clat,2011,NA
BESC-12,3,Clat,2011,NA
BESC-27,3,Clat,2011,NA
BESC-96,3,Clat,2011,NA
GW-9885,3,Clat,2011,NA
GW-9887,3,Clat,2011,NA
BESC-85,3,Clat,2011,NA
BESC-84,3,Clat,2011,NA
BESC-197,3,Clat,2011,NA
GW-9878,3,Clat,2011,NA
BESC-22,3,Clat,2011,NA
BESC-306,3,Clat,2011,NA
GW-9870,3,Clat,2011,NA
CHWH-27-1,3,Clat,2011,NA
BESC-338,3,Clat,2011,NA
BESC-13,3,Clat,2011,NA
BESC-139,3,Clat,2011,NA
BESC-120,3,Clat,2011,NA
GW-9810,3,Clat,2011,NA
BESC-136,3,Clat,2011,NA
HRSO-27-5,3,Clat,2011,NA
BESC-168,3,Clat,2011,NA
GW-9851,3,Clat,2011,NA
SKWF-24-4,3,Clat,2011,NA
BESC-366,3,Clat,2011,NA
BESC-824,3,Clat,2011,NA
BESC-868,3,Clat,2011,NA
BESC-214,3,Clat,2011,NA
BESC-853,3,Clat,2011,NA
HOMD-21-1,3,Clat,2011,NA
BESC-179,3,Clat,2011,NA
BESC-880,3,Clat,2011,NA
BESC-907,3,Clat,2011,NA
BESC-175,3,Clat,2011,NA
GW-9861,3,Clat,2011,NA
BESC-418,3,Clat,2011,NA
BESC-896,3,Clat,2011,NA
BESC-902,3,Clat,2011,NA
GW-7975,3,Clat,2011,NA
BESC-459,3,Clat,2011,NA
HARC-26-1,3,Clat,2011,NA
CHWK-27-4,3,Clat,2011,NA
GW-11011,3,Clat,2011,NA
BESC-801,3,Clat,2011,NA
BESC-292,3,Clat,2011,NA
BESC-873,3,Clat,2011,NA
BESC-810,3,Clat,2011,NA
BESC-817,3,Clat,2011,NA
BESC-428,3,Clat,2011,NA
BESC-125,3,Clat,2011,NA
NHTB-27-4,3,Clat,2011,NA
BESC-52,3,Clat,2011,NA
GW-9950,3,Clat,2011,NA
HOPG-27-5,3,Clat,2011,NA
BESC-193,3,Clat,2011,NA
GW-11015,3,Clat,2011,NA
GW-9787,3,Clat,2011,NA
BESC-83,3,Clat,2011,NA
BESC-315,3,Clat,2011,NA
GW-9580,3,Clat,2011,NA
BESC-304,3,Clat,2011,NA
BESC-184,3,Clat,2011,NA
BESC-109,3,Clat,2011,NA
BESC-1,3,Clat,2011,NA
BESC-264,3,Clat,2011,NA
SQMA-25-1,3,Clat,2011,NA
CMBF-28-5,3,Clat,2011,NA
LILA-26-1,3,Clat,2011,NA
BESC-72,3,Clat,2011,NA
GW-9766,3,Clat,2011,NA
BESC-461,3,Clat,2011,NA
BESC-164,3,Clat,2011,NA
BESC-469,3,Clat,2011,NA
BESC-878,3,Clat,2011,NA
BESC-294,3,Clat,2011,NA
BESC-450,3,Clat,2011,NA
BESC-400,3,Clat,2011,NA
BESC-155,3,Clat,2011,NA
BESC-15,3,Clat,2011,NA
CA-04-04,3,Clat,2011,NA
BESC-354,3,Clat,2011,NA
BESC-44,3,Clat,2011,NA
BESC-840,3,Clat,2011,NA
GW-9759,3,Clat,2011,NA
BESC-159,3,Clat,2011,NA
SLMC-28-1,3,Clat,2011,NA
GW-9784,3,Clat,2011,NA
GW-9829,3,Clat,2011,NA
BESC-388,3,Clat,2011,NA
KLNB-20-3,3,Clat,2011,NA
BESC-349,3,Clat,2011,NA
BESC-237,3,Clat,2011,NA
BESC-259,3,Clat,2011,NA
BESC-426,3,Clat,2011,NA
BESC-59,3,Clat,2011,NA
BESC-282,3,Clat,2011,NA
BESC-874,3,Clat,2011,NA
GW-7986,3,Clat,2011,NA
GW-9823,3,Clat,2011,NA
GW-9838,3,Clat,2011,NA
BESC-908,3,Clat,2011,NA
BESC-301,3,Clat,2011,NA
GW-11053,3,Clat,2011,NA
BESC-434,3,Clat,2011,NA
BESC-888,3,Clat,2011,NA
BESC-905,3,Clat,2011,NA
BESC-270,3,Clat,2011,NA
CNYH-28-2,3,Clat,2011,NA
SLMC-28-3,3,Clat,2011,NA
BESC-307,3,Clat,2011,NA
BESC-372,3,Clat,2011,NA
BESC-220,3,Clat,2011,NA
SQMA-25-4,3,Clat,2011,NA
GW-9776,3,Clat,2011,NA
BESC-371,3,Clat,2011,NA
BESC-385,3,Clat,2011,NA
GW-9796,3,Clat,2011,NA
BESC-448,3,Clat,2011,NA
BESC-405,3,Clat,2011,NA
BESC-201,3,Clat,2011,NA
GW-9598,3,Clat,2011,NA
BESC-41,3,Clat,2011,NA
BESC-260,3,Clat,2011,NA
YALE-27-2,3,Clat,2011,NA
BESC-323,3,Clat,2011,NA
BESC-268,3,Clat,2011,NA
BESC-355,3,Clat,2011,NA
FNYI-28-2,3,Clat,2011,NA
GW-9922,3,Clat,2011,NA
BESC-862,3,Clat,2011,NA
BESC-437,3,Clat,2011,NA
BESC-447,3,Clat,2011,NA
BESC-875,3,Clat,2011,NA
GW-9815,3,Clat,2011,NA
BESC-55,3,Clat,2011,NA
BESC-852,3,Clat,2011,NA
BESC-895,3,Clat,2011,NA
BESC-145,3,Clat,2011,NA
GW-11014,3,Clat,2011,NA
BESC-122,3,Clat,2011,NA
HOPF-27-5,3,Clat,2011,NA
NHTA-27-5,3,Clat,2011,NA
GW-9848,3,Clat,2011,NA
DEND-17-5,3,Clat,2011,NA
BESC-906,3,Clat,2011,NA
BESC-886,3,Clat,2011,NA
BESC-806,3,Clat,2011,NA
KLNB-20-2,3,Clat,2011,NA
BESC-302,3,Clat,2011,NA
GW-11027,3,Clat,2011,NA
DENA-17-3,3,Clat,2011,NA
BESC-40,3,Clat,2011,NA
BESC-837,3,Clat,2011,NA
BESC-350,3,Clat,2011,NA
GLCB-26-1,3,Clat,2011,NA
FNYI-28-1,3,Clat,2011,NA
GW-9818,3,Clat,2011,NA
BESC-362,3,Clat,2011,NA
KLNE-20-4,3,Clat,2011,NA
GW-9820,3,Clat,2011,NA
GW-11049,3,Clat,2011,NA
SKWF-24-5,3,Clat,2011,NA
BESC-65,3,Clat,2011,NA
BESC-211,3,Clat,2011,NA
BESC-429,3,Clat,2011,NA
BESC-407,3,Clat,2011,NA
GW-7984,3,Clat,2011,NA
BESC-453,3,Clat,2011,NA
BESC-2,3,Clat,2011,NA
BESC-206,3,Clat,2011,NA
BESC-850,3,Clat,2011,NA
CA-05-04,3,Clat,2011,NA
BESC-116,3,Clat,2011,NA
GW-9816,3,Clat,2011,NA
BESC-107,3,Clat,2011,NA
BESC-843,3,Clat,2011,NA
BESC-406,3,Clat,2011,NA
BESC-118,3,Clat,2011,NA
BESC-256,3,Clat,2011,NA
BESC-867,3,Clat,2011,NA
BESC-444,3,Clat,2011,NA
BESC-872,3,Clat,2011,NA
BESC-80,3,Clat,2011,NA
KTMB-12-3,3,Clat,2011,NA
BESC-813,3,Clat,2011,NA
BESC-904,3,Clat,2011,NA
BESC-317,3,Clat,2011,NA
BESC-421,3,Clat,2011,NA
BESC-170,3,Clat,2011,NA
BESC-381,3,Clat,2011,NA
BESC-402,3,Clat,2011,NA
BESC-898,3,Clat,2011,NA
BESC-468,3,Clat,2011,NA
YALD-27-5,3,Clat,2011,NA
BESC-425,3,Clat,2011,NA
BESC-445,3,Clat,2011,NA
GW-9894,3,Clat,2011,NA
VNDL-27-4,3,Clat,2011,NA
BESC-89,3,Clat,2011,NA
BESC-37,3,Clat,2011,NA
HOMD-21-2,3,Clat,2011,NA
GW-9845,3,Clat,2011,NA
BESC-834,3,Clat,2011,NA
HARC-26-2,3,Clat,2011,NA
GW-9854,3,Clat,2011,NA
BESC-857,3,Clat,2011,NA
BESC-863,3,Clat,2011,NA
BESC-839,3,Clat,2011,NA
BESC-832,3,Clat,2011,NA
BESC-423,3,Clat,2011,NA
BESC-849,3,Clat,2011,NA
BESC-464,3,Clat,2011,NA
GW-10955,3,Clat,2011,NA
GW-9788,3,Clat,2011,NA
BESC-110,3,Clat,2011,NA
BESC-74,3,Clat,2011,NA
SQMB-25-4,3,Clat,2011,NA
GW-9906,3,Clat,2011,NA
GW-10993,3,Clat,2011,NA
GW-9903,3,Clat,2011,NA
BESC-194,3,Clat,2011,NA
GW-9582,3,Clat,2011,NA
BESC-205,3,Clat,2011,NA
GW-11038,3,Clat,2011,NA
BESC-46,3,Clat,2011,NA
DENC-17-5,3,Clat,2011,NA
GW-9775,3,Clat,2011,NA
GW-9958,3,Clat,2011,NA
GW-9842,3,Clat,2011,NA
GW-10982,3,Clat,2011,NA
BESC-67,3,Clat,2011,NA
YALE-27-4,3,Clat,2011,NA
BESC-63,3,Clat,2011,NA
BESC-71,3,Clat,2011,NA
GW-11051,3,Clat,2011,NA
BESC-111,3,Clat,2011,NA
BESC-102,3,Clat,2011,NA
BESC-911,3,Clat,2011,NA
BESC-871,3,Clat,2011,NA
BESC-185,3,Clat,2011,NA
KLNG-20-7,3,Clat,2011,NA
BESC-420,3,Clat,2011,NA
BESC-823,3,Clat,2011,NA
BESC-427,3,Clat,2011,NA
BESC-269,3,Clat,2011,NA
GW-9798,3,Clat,2011,NA
HOMC-21-1,3,Clat,2011,NA
BESC-436,3,Clat,2011,NA
BESC-825,3,Clat,2011,NA
BESC-119,3,Clat,2011,NA
GW-7991,3,Clat,2011,NA
BESC-278,3,Clat,2011,NA
GW-9909,3,Clat,2011,NA
GW-9767,3,Clat,2011,NA
LILA-26-3,3,Clat,2011,NA
BESC-192,3,Clat,2011,NA
SLMB-28-4,3,Clat,2011,NA
BESC-133,3,Clat,2011,NA
BESC-387,3,Clat,2011,NA
BESC-245,3,Clat,2011,NA
GW-9839,3,Clat,2011,NA
BESC-104,3,Clat,2011,NA
GW-9874,3,Clat,2011,NA
BESC-236,3,Clat,2011,NA
BESC-313,3,Clat,2011,NA
BESC-285,3,Clat,2011,NA
GW-9907,3,Clat,2011,NA
GW-9856,3,Clat,2011,NA
GW-11046,3,Clat,2011,NA
